mmsi, lat, lon, timestamp, imo, vesseltypeint, vessel name, callsign, length, width
253430000, 4.48229, 8.04463, 1301158341, 9562374, 90, BOURBON LIBERTY rrx, LXYL   , 60, 15
253430000, 4.48229, 8.04463, 1301158409, 9562374, 90, BOURBON LIBERTY rrx, LXYL   , 60, 15
253431000, 3.57021, 7.36673, 1301158298, 9394650, 90, BOURBON LIBERTY rry, LXYH   , 60, 15
253431000, 3.57004, 7.36679, 1301158328, 9394650, 90, BOURBON LIBERTY rry, LXYH   , 60, 15
253434000, 3.5566, 7.40967, 1301158355, 9562362, 96, BOURBON LIBERTY rrv, LXYR   , 60, 15
253434000, 3.5566, 7.40967, 1301158415, 9562362, 96, BOURBON LIBERTY rrv, LXYR   , 60, 15
253434000, 3.5566, 7.40967, 1301158476, 9562362, 96, BOURBON LIBERTY rrv, LXYR   , 60, 15
253458000, -0.68557, 8.77527, 1301158217, 9394674, 90, BOURBON LIBERTY rss, LXQL   , 60, 15
253458000, -0.68557, 8.77527, 1301158256, 9394674, 90, BOURBON LIBERTY rss, LXQL   , 60, 15
253458000, -0.685572, 8.77527, 1301158306, 9394674, 90, BOURBON LIBERTY rss, LXQL   , 60, 15
253458000, -0.685572, 8.77527, 1301158357, 9394674, 90, BOURBON LIBERTY rss, LXQL   , 60, 15
253458000, -0.68557, 8.77527, 1301158417, 9394674, 90, BOURBON LIBERTY rss, LXQL   , 60, 15
253458000, -0.68557, 8.77527, 1301158477, 9394674, 90, BOURBON LIBERTY rss, LXQL   , 60, 15
253462000, 4.69606, 7.15704, 1301158371, 9579597, 99, BOURBON LIBERTY rsr, LXXW   , 60, 15
253463000, -2.22249, 9.17857, 1301158159, 9581150, 90, BOURBON LIBERTY qrq, LXXO   , 58, 14
253463000, -2.22249, 9.17857, 1301158219, 9581150, 90, BOURBON LIBERTY qrq, LXXO   , 58, 14
253463000, -2.22249, 9.17857, 1301158270, 9581150, 90, BOURBON LIBERTY qrq, LXXO   , 58, 14
253463000, -2.22249, 9.17857, 1301158309, 9581150, 90, BOURBON LIBERTY qrq, LXXO   , 58, 14
253463000, -2.22249, 9.17857, 1301158369, 9581150, 90, BOURBON LIBERTY qrq, LXXO   , 58, 14
253463000, -2.2225, 9.17857, 1301158420, 9581150, 90, BOURBON LIBERTY qrq, LXXO   , 58, 14
253472000, 4.29661, 8.5768, 1301158436, 9546576, 90, BOURBON LIBERTY rsv, LXXT   , 60, 15
255622000, -6.36942, 10.8026, 1301158288, 9263461, 52, BRAVEHEART, CQTU, 0, 0
255622000, -6.36622, 10.8027, 1301158438, 9263461, 52, BRAVEHEART, CQTU, 0, 0
255801360, -6.37953, 10.7752, 1301158170, 8519590, 52, WARLOCK, CQRT, 0, 0
255801360, -6.37952, 10.7754, 1301158270, 8519590, 52, WARLOCK, CQRT, 0, 0
255801360, -6.3795, 10.7755, 1301158320, 8519590, 52, WARLOCK, CQRT, 0, 0
255801360, -6.37948, 10.7756, 1301158341, 8519590, 52, WARLOCK, CQRT, 0, 0
255801360, -6.37948, 10.7757, 1301158380, 8519590, 52, WARLOCK, CQRT, 0, 0
255801470, -8.77261, 13.2731, 1301158065, 7523192, 52, HERKULES, CQRZ, 0, 0
255845000, 1.89003, 9.74625, 1301158282, 8305781, 33, BELOMORSKIY, CQYS, 0, 0
255845000, 1.89053, 9.74638, 1301158422, 8305781, 33, BELOMORSKIY, CQYS, 0, 0
255845000, 1.89065, 9.74642, 1301158473, 8305781, 33, BELOMORSKIY, CQYS, 0, 0
256043000, -6.06142, 12.2751, 1301158079, 9327152, 80, NGOL ZAIRE, yHJIx, 0, 0
256043000, -6.0613, 12.2727, 1301158139, 9327152, 80, NGOL ZAIRE, yHJIx, 0, 0
256043000, -6.06117, 12.2704, 1301158199, 9327152, 80, NGOL ZAIRE, yHJIx, 0, 0
256043000, -6.06103, 12.2678, 1301158270, 9327152, 80, NGOL ZAIRE, yHJIx, 0, 0
256043000, -6.06093, 12.2654, 1301158330, 9327152, 80, NGOL ZAIRE, yHJIx, 0, 0
256043000, -6.06077, 12.2617, 1301158429, 9327152, 80, NGOL ZAIRE, yHJIx, 0, 0
256523000, -6.82547, 11.3306, 1301158095, 9328340, 80, OCEAN MARINER, yHWLx, 0, 0
256523000, -6.82306, 11.3283, 1301158155, 9328340, 80, OCEAN MARINER, yHWLx, 0, 0
256523000, -6.8206, 11.3259, 1301158215, 9328340, 80, OCEAN MARINER, yHWLx, 0, 0
256523000, -6.81813, 11.3237, 1301158275, 9328340, 80, OCEAN MARINER, yHWLx, 0, 0
256523000, -6.81649, 11.3222, 1301158316, 9328340, 80, OCEAN MARINER, yHWLx, 0, 0
256523000, -6.81436, 11.3202, 1301158366, 9328340, 80, OCEAN MARINER, yHWLx, 0, 0
256523000, -6.81356, 11.3194, 1301158385, 9328340, 80, OCEAN MARINER, yHWLx, 0, 0
256523000, -6.81112, 11.3171, 1301158445, 9328340, 80, OCEAN MARINER, yHWLx, 0, 0
256665000, -2.58932, 6.61555, 1301158249, 7373729, 70, NAFTOCEMENT XVI, yHZXx, 0, 0
256665000, -2.5905, 6.61823, 1301158309, 7373729, 70, NAFTOCEMENT XVI, yHZXx, 0, 0
256911000, -12.3488, 13.5497, 1301158252, 9241255, 70, GLOBETROTTER, yHFKy, 0, 0
256933000, 3.23392, 8.17621, 1301158274, 9388479, 80, TRINE THERESA, yHFZy, 0, 0
256933000, 3.23267, 8.17583, 1301158295, 9388479, 80, TRINE THERESA, yHFZy, 0, 0
256933000, 3.22883, 8.175, 1301158355, 9388479, 80, TRINE THERESA, yHFZy, 0, 0
256933000, 3.2215, 8.17317, 1301158475, 9388479, 80, TRINE THERESA, yHFZy, 0, 0
256941000, -8.73312, 13.2917, 1301158038, 9250517, 80, NGOL CASSAI, yHGEy, 0, 0
256942000, -0.823917, 7.07458, 1301158271, 9238131, 80, LOEX, yHGFy, 0, 0
256942000, -0.826283, 7.07697, 1301158320, 9238131, 80, LOEX, yHGFy, 0, 0
256942000, -0.828, 7.07873, 1301158360, 9238131, 80, LOEX, yHGFy, 0, 0
256942000, -0.83015, 7.08088, 1301158410, 9238131, 80, LOEX, yHGFy, 0, 0
256942000, -0.832883, 7.08362, 1301158470, 9238131, 80, LOEX, yHGFy, 0, 0
256996000, -7.57866, 11.7768, 1301158308, 9383651, 80, DITTE THERESA, yHHpy, 0, 0
257146000, -7.76816, 11.5441, 1301158088, 8400062, 70, STORM WEST, LCHXs, 0, 0
257146000, -7.76816, 11.5431, 1301158148, 8400062, 70, STORM WEST, LCHXs, 0, 0
257146000, -7.76813, 11.541, 1301158268, 8400062, 70, STORM WEST, LCHXs, 0, 0
257146000, -7.76809, 11.5403, 1301158310, 8400062, 70, STORM WEST, LCHXs, 0, 0
257146000, -7.76805, 11.5396, 1301158349, 8400062, 70, STORM WEST, LCHXs, 0, 0
257245000, 3.84989, 6.98065, 1301158408, 9339428, 52, BOURBON PERIDOT, LNHA, 0, 0
257245000, 3.85024, 6.98076, 1301158460, 9339428, 52, BOURBON PERIDOT, LNHA, 0, 0
257359000, 1.4563, 7.83388, 1301158270, 9182485, 70, STOVE CAMPBELL, LAHFu, 0, 0
257359000, 1.45941, 7.83334, 1301158319, 9182485, 70, STOVE CAMPBELL, LAHFu, 0, 0
257359000, 1.46262, 7.83279, 1301158370, 9182485, 70, STOVE CAMPBELL, LAHFu, 0, 0
257359000, 1.46507, 7.83243, 1301158410, 9182485, 70, STOVE CAMPBELL, LAHFu, 0, 0
257359000, 1.46956, 7.83176, 1301158480, 9182485, 70, STOVE CAMPBELL, LAHFu, 0, 0
257363000, -0.72426, 8.19767, 1301158305, 9038969, 80, TARNSJO, LACGv, 0, 0
257363000, -0.721958, 8.19721, 1301158354, 9038969, 80, TARNSJO, LACGv, 0, 0
257363000, -0.719205, 8.19665, 1301158415, 9038969, 80, TARNSJO, LACGv, 0, 0
257363000, -0.716457, 8.19607, 1301158475, 9038969, 80, TARNSJO, LACGv, 0, 0
257752000, 2.69583, 8.13783, 1301158264, 9125140, 99, OCEAN PEARL, LAGDv, 0, 0
257752000, 2.69567, 8.13683, 1301158384, 9125140, 99, OCEAN PEARL, LAGDv, 0, 0
257752000, 2.69567, 8.13633, 1301158444, 9125140, 99, OCEAN PEARL, LAGDv, 0, 0
257753000, 3.24487, 4.41762, 1301158442, 9308065, 80, STORVIKEN, LAGJv, 0, 0
257800000, 0.311188, 9.41661, 1301158394, 7710408, 70, VIRANA, LADCr, 0, 0
258051000, 5.48215, 2.53958, 1301158447, 8505472, 99, BJORKHAUG, JWYW, 0, 0
258079000, -7.33975, 11.5769, 1301158072, 9272436, 52, BOURBON BORGSTEIN, LMCM, 0, 0
258079000, -7.33972, 11.5769, 1301158142, 9272436, 52, BOURBON BORGSTEIN, LMCM, 0, 0
258079000, -7.33971, 11.5769, 1301158182, 9272436, 52, BOURBON BORGSTEIN, LMCM, 0, 0
258079000, -7.33972, 11.5769, 1301158252, 9272436, 52, BOURBON BORGSTEIN, LMCM, 0, 0
258079000, -7.33972, 11.5769, 1301158312, 9272436, 52, BOURBON BORGSTEIN, LMCM, 0, 0
258079000, -7.33973, 11.5769, 1301158372, 9272436, 52, BOURBON BORGSTEIN, LMCM, 0, 0
258164000, -6.07444, 12.3063, 1301158422, 9236963, 52, BOURBON CROWN, LMLY, 0, 0
258523000, -10.4487, 13.5205, 1301158056, 9062934, 33, DRnFRIDTJOF NANSEN, LGWS   , 56, 12
258523000, -10.4494, 13.5209, 1301158155, 9062934, 33, DRnFRIDTJOF NANSEN, LGWS   , 56, 12
258523000, -10.4496, 13.521, 1301158196, 9062934, 33, DRnFRIDTJOF NANSEN, LGWS   , 56, 12
258523000, -10.4501, 13.5211, 1301158241, 9062934, 33, DRnFRIDTJOF NANSEN, LGWS   , 56, 12
258523000, -10.4503, 13.5212, 1301158275, 9062934, 33, DRnFRIDTJOF NANSEN, LGWS   , 56, 12
258523000, -10.4505, 13.5212, 1301158306, 9062934, 33, DRnFRIDTJOF NANSEN, LGWS   , 56, 12
258523000, -10.4506, 13.5212, 1301158325, 9062934, 33, DRnFRIDTJOF NANSEN, LGWS   , 56, 12
259133000, -7.42998, 11.3404, 1301158071, 9393400, 52, HAVILA NEPTUNE, LACN, 0, 0
259133000, -7.42958, 11.3403, 1301158149, 9393400, 52, HAVILA NEPTUNE, LACN, 0, 0
259133000, -7.42925, 11.3402, 1301158220, 9393400, 52, HAVILA NEPTUNE, LACN, 0, 0
259133000, -7.429, 11.3402, 1301158269, 9393400, 52, HAVILA NEPTUNE, LACN, 0, 0
259133000, -7.42882, 11.3401, 1301158309, 9393400, 52, HAVILA NEPTUNE, LACN, 0, 0
259133000, -7.42865, 11.34, 1301158351, 9393400, 52, HAVILA NEPTUNE, LACN, 0, 0
259133000, -7.42843, 11.3398, 1301158421, 9393400, 52, HAVILA NEPTUNE, LACN, 0, 0
259133000, -7.42828, 11.3397, 1301158481, 9393400, 52, HAVILA NEPTUNE, LACN, 0, 0
259472000, -7.69361, 11.7853, 1301158081, 9322188, 52, ARIES SCOUT, LMWMs, 0, 0
259472000, -7.69361, 11.7853, 1301158132, 9322188, 52, ARIES SCOUT, LMWMs, 0, 0
259472000, -7.69362, 11.7853, 1301158272, 9322188, 52, ARIES SCOUT, LMWMs, 0, 0
259472000, -7.69362, 11.7853, 1301158282, 9322188, 52, ARIES SCOUT, LMWMs, 0, 0
259472000, -7.69361, 11.7853, 1301158353, 9322188, 52, ARIES SCOUT, LMWMs, 0, 0
259628000, 3.49306, 5.5431, 1301158394, 9408994, 52, SIEM MARLIN, LAQQ, 0, 0
259763000, -7.9054, 12.14, 1301158086, 9382217, 99, BOURBON OCEANTEAMqpq, LAMHw  , 123, 27
259763000, -7.9054, 12.14, 1301158126, 9382217, 99, BOURBON OCEANTEAMqpq, LAMHw  , 123, 27
259763000, -7.9054, 12.14, 1301158207, 9382217, 99, BOURBON OCEANTEAMqpq, LAMHw  , 123, 27
259763000, -7.9054, 12.14, 1301158257, 9382217, 99, BOURBON OCEANTEAMqpq, LAMHw  , 123, 27
259763000, -7.9054, 12.14, 1301158317, 9382217, 99, BOURBON OCEANTEAMqpq, LAMHw  , 123, 27
259763000, -7.90542, 12.14, 1301158357, 9382217, 99, BOURBON OCEANTEAMqpq, LAMHw  , 123, 27
259763000, -7.90542, 12.14, 1301158397, 9382217, 99, BOURBON OCEANTEAMqpq, LAMHw  , 123, 27
259775000, -6.8134, 12.3181, 1301158085, 9390604, 52, SEVEN SISTERS, LCAQ, 0, 0
259775000, -6.81149, 12.3173, 1301158125, 9390604, 52, SEVEN SISTERS, LCAQ, 0, 0
259775000, -6.80787, 12.3159, 1301158196, 9390604, 52, SEVEN SISTERS, LCAQ, 0, 0
259775000, -6.80412, 12.3144, 1301158265, 9390604, 52, SEVEN SISTERS, LCAQ, 0, 0
259775000, -6.8014, 12.3133, 1301158315, 9390604, 52, SEVEN SISTERS, LCAQ, 0, 0
259775000, -6.79866, 12.3123, 1301158366, 9390604, 52, SEVEN SISTERS, LCAQ, 0, 0
269927000, 3.64944, 6.57717, 1301158316, 9359961, 70, SAFMARINE ANDISA, HBEN, 0, 0
269927000, 3.64939, 6.57259, 1301158382, 9359961, 70, SAFMARINE ANDISA, HBEN, 0, 0
269927000, 3.64933, 6.56581, 1301158478, 9359961, 70, SAFMARINE ANDISA, HBEN, 0, 0
271000409, 0.989628, 6.95078, 1301158271, 8103236, 70, ALI EKINCI, TCNC, 0, 0
271000409, 0.988737, 6.95142, 1301158291, 8103236, 70, ALI EKINCI, TCNC, 0, 0
271000409, 0.986848, 6.95269, 1301158331, 8103236, 70, ALI EKINCI, TCNC, 0, 0
271000409, 0.982668, 6.95548, 1301158421, 8103236, 70, ALI EKINCI, TCNC, 0, 0
271000409, 0.97985, 6.95734, 1301158481, 8103236, 70, ALI EKINCI, TCNC, 0, 0
271000409, 0.978983, 6.95793, 1301158501, 8103236, 70, ALI EKINCI, TCNC, 0, 0
271040020, 6.24562, 2.54255, 1301158487, 9418810, 80, TDTmr, TCWNx, 0, 0
273000000, 3.15816, 6.75768, 1301158322, 7353327, 30, KUMWOONGqpy, HLLI, 0, 0
273000000, 3.15821, 6.75882, 1301158370, 7353327, 30, KUMWOONGqpy, HLLI, 0, 0
273000000, 3.15854, 6.76023, 1301158430, 7353327, 30, KUMWOONGqpy, HLLI, 0, 0
273000000, 4.49079, 7.17741, 1301158493, 7353327, 30, KUMWOONGqpy, HLLI, 0, 0
273319300, 1.88683, 9.7375, 1301158298, 7905766, 33, IRBENSKIY, UBLJ, 0, 0
273319300, 1.8865, 9.7375, 1301158369, 7905766, 33, IRBENSKIY, UBLJ, 0, 0
273319300, 1.88633, 9.7375, 1301158388, 7905766, 33, IRBENSKIY, UBLJ, 0, 0
273319300, 1.88517, 9.73733, 1301158465, 7905766, 33, IRBENSKIY, UBLJ, 0, 0
273441760, 5.19803, 4.79237, 1301158363, 8610887, 80, KHATANGA, UELS, 0, 0
277247000, -8.49767, 11.696, 1301158086, 8818893, 70, MARSAS, LYOT, 0, 0
277247000, -8.496, 11.6965, 1301158116, 8818893, 70, MARSAS, LYOT, 0, 0
277247000, -8.49017, 11.6982, 1301158215, 8818893, 70, MARSAS, LYOT, 0, 0
277247000, -8.48667, 11.699, 1301158275, 8818893, 70, MARSAS, LYOT, 0, 0
277327000, 0.505692, 8.6536, 1301158209, 9009683, 70, LIBRA, LYRT, 0, 0
277327000, 0.502975, 8.65297, 1301158245, 9009683, 70, LIBRA, LYRT, 0, 0
277327000, 0.497762, 8.65174, 1301158317, 9009683, 70, LIBRA, LYRT, 0, 0
277327000, 0.495993, 8.6513, 1301158341, 9009683, 70, LIBRA, LYRT, 0, 0
277327000, 0.491123, 8.65014, 1301158407, 9009683, 70, LIBRA, LYRT, 0, 0
277327000, 0.485825, 8.64894, 1301158479, 9009683, 70, LIBRA, LYRT, 0, 0
303026000, -5.39666, 12.1954, 1301158280, 9421398, 52, BREWSTER TIDE, WDErsyv, 0, 0
303125000, 4.33681, 7.8307, 1301158282, 8127361, 52, JACKIE CHOUEST, WBRrryt, 0, 0
303125000, 4.33681, 7.8307, 1301158342, 8127361, 52, JACKIE CHOUEST, WBRrryt, 0, 0
303125000, 4.33681, 7.8307, 1301158382, 8127361, 52, JACKIE CHOUEST, WBRrryt, 0, 0
303125000, 4.33681, 7.8307, 1301158482, 8127361, 52, JACKIE CHOUEST, WBRrryt, 0, 0
303130000, 4.684, 7.15684, 1301158356, 9219068, 52, FAST SOLUTION, WCYwxrx, 0, 0
303130000, 4.68399, 7.15684, 1301158416, 9219068, 52, FAST SOLUTION, WCYwxrx, 0, 0
303130000, 4.68399, 7.15685, 1301158456, 9219068, 52, FAST SOLUTION, WCYwxrx, 0, 0
304010034, -4.74721, 11.8152, 1301158141, 8320638, 70, NILEDUTCH NORDICA, VrRL, 0, 0
304010897, -8.76783, 13.2611, 1301158176, 9153410, 70, CLAN INTREPID, VrACv, 0, 0
304011002, -5.86572, 13.0511, 1301158112, 9206669, 70, WESTERLAND, VrATr, 0, 0
304011002, -5.86573, 13.0511, 1301158292, 9206669, 70, WESTERLAND, VrATr, 0, 0
304030953, 4.19395, 4.06211, 1301158400, 8202654, 70, HUDSON BAY, VrCFw, 0, 0
304030953, 4.19204, 4.06795, 1301158486, 8202654, 70, HUDSON BAY, VrCFw, 0, 0
304221000, -12.3352, 13.5704, 1301158071, 9197430, 70, UAL MALONGO, VrPRv  , 86, 13
304221000, -12.3358, 13.5698, 1301158122, 9197430, 70, UAL MALONGO, VrPRv  , 86, 13
304221000, -12.3367, 13.5689, 1301158221, 9197430, 70, UAL MALONGO, VrPRv  , 86, 13
304221000, -12.3369, 13.5686, 1301158251, 9197430, 70, UAL MALONGO, VrPRv  , 86, 13
304221000, -12.3373, 13.5681, 1301158318, 9197430, 70, UAL MALONGO, VrPRv  , 86, 13
304221000, -12.3373, 13.568, 1301158325, 9197430, 70, UAL MALONGO, VrPRv  , 86, 13
304221000, -12.3377, 13.5675, 1301158388, 9197430, 70, UAL MALONGO, VrPRv  , 86, 13
304297000, -4.7475, 11.7703, 1301158143, 9230787, 70, GLORIA, VrOGt, 0, 0
304297000, -4.74803, 11.7714, 1301158193, 9230787, 70, GLORIA, VrOGt, 0, 0
304297000, -4.74902, 11.773, 1301158273, 9230787, 70, GLORIA, VrOGt, 0, 0
304297000, -4.74952, 11.7737, 1301158302, 9230787, 70, GLORIA, VrOGt, 0, 0
304297000, -4.75069, 11.7755, 1301158393, 9230787, 70, GLORIA, VrOGt, 0, 0
304297000, -4.75135, 11.7779, 1301158492, 9230787, 70, GLORIA, VrOGt, 0, 0
304482000, 1.82338, 9.73872, 1301158234, 9175573, 70, SMARAGD, VrBAt, 0, 0
304483000, -13.1318, 11.7329, 1301158149, 9175585, 70, RUBIN, VrAX, 0, 0
304483000, -13.1302, 11.733, 1301158180, 9175585, 70, RUBIN, VrAX, 0, 0
304483000, -13.1255, 11.7333, 1301158269, 9175585, 70, RUBIN, VrAX, 0, 0
304483000, -13.1224, 11.7335, 1301158329, 9175585, 70, RUBIN, VrAX, 0, 0
304483000, -13.1176, 11.7338, 1301158420, 9175585, 70, RUBIN, VrAX, 0, 0
304517000, -5.86764, 13.0389, 1301158077, 9235610, 70, STADT FLENSBURG, VrBDx, 0, 0
304517000, -5.86768, 13.039, 1301158257, 9235610, 70, STADT FLENSBURG, VrBDx, 0, 0
304924000, -5.19549, 11.6469, 1301158196, 9375874, 70, SOUTHERN PHOENIX, VrBTw, 0, 0
304924000, -5.19301, 11.6472, 1301158248, 9375874, 70, SOUTHERN PHOENIX, VrBTw, 0, 0
304924000, -5.19179, 11.6478, 1301158275, 9375874, 70, SOUTHERN PHOENIX, VrBTw, 0, 0
304924000, -5.19035, 11.6484, 1301158305, 9375874, 70, SOUTHERN PHOENIX, VrBTw, 0, 0
304924000, -5.18767, 11.6494, 1301158361, 9375874, 70, SOUTHERN PHOENIX, VrBTw, 0, 0
304924000, -5.18748, 11.6495, 1301158365, 9375874, 70, SOUTHERN PHOENIX, VrBTw, 0, 0
304924000, -5.18485, 11.6506, 1301158421, 9375874, 70, SOUTHERN PHOENIX, VrBTw, 0, 0
305042000, 5.67875, 2.24435, 1301158432, 9370082, 70, DIANA, VrCMr, 0, 0
305469000, -0.761117, 8.5607, 1301158206, 9468085, 79, ALINA, VrELv, 138, 21
305469000, -0.7646, 8.55915, 1301158266, 9468085, 79, ALINA, VrELv, 138, 21
305469000, -0.767465, 8.55788, 1301158314, 9468085, 79, ALINA, VrELv, 138, 21
305469000, -0.769787, 8.55682, 1301158355, 9468085, 79, ALINA, VrELv, 138, 21
305469000, -0.773337, 8.55538, 1301158415, 9468085, 79, ALINA, VrELv, 138, 21
305469000, -0.774532, 8.55492, 1301158435, 9468085, 79, ALINA, VrELv, 138, 21
305595000, 0.30301, 9.42241, 1301158182, 9423633, 70, AFRICAN WIND, VrEYs  , 166, 30
305595000, 0.303008, 9.4224, 1301158263, 9423633, 70, AFRICAN WIND, VrEYs  , 166, 30
305595000, 0.30299, 9.42243, 1301158293, 9423633, 70, AFRICAN WIND, VrEYs  , 166, 30
305595000, 0.302993, 9.42239, 1301158323, 9423633, 70, AFRICAN WIND, VrEYs  , 166, 30
305595000, 0.303, 9.4223, 1301158493, 9423633, 70, AFRICAN WIND, VrEYs  , 166, 30
306007000, -4.78939, 11.6001, 1301158154, 9510606, 70, UAL TYCOON, PJGU, 0, 0
306007000, -4.7894, 11.6001, 1301158194, 9510606, 70, UAL TYCOON, PJGU, 0, 0
306007000, -4.7894, 11.6001, 1301158274, 9510606, 70, UAL TYCOON, PJGU, 0, 0
306007000, -4.7894, 11.6001, 1301158294, 9510606, 70, UAL TYCOON, PJGU, 0, 0
306007000, -4.78943, 11.6001, 1301158354, 9510606, 70, UAL TYCOON, PJGU, 0, 0
306007000, -4.78941, 11.6001, 1301158414, 9510606, 70, UAL TYCOON, PJGU, 0, 0
306007000, -4.7894, 11.6001, 1301158474, 9510606, 70, UAL TYCOON, PJGU, 0, 0
306054000, -5.53486, 12.1819, 1301158197, 8310968, 70, NILEDUTCH CABINDA, PJGB, 0, 0
306054000, -5.53489, 12.1819, 1301158268, 8310968, 70, NILEDUTCH CABINDA, PJGB, 0, 0
306054000, -5.5349, 12.1819, 1301158309, 8310968, 70, NILEDUTCH CABINDA, PJGB, 0, 0
306054000, -5.53493, 12.1819, 1301158397, 8310968, 70, NILEDUTCH CABINDA, PJGB, 0, 0
306054000, -5.53493, 12.1819, 1301158438, 8310968, 70, NILEDUTCH CABINDA, PJGB, 0, 0
306497000, -5.90243, 12.9779, 1301158086, 8514784, 70, NOVA ZEELANDIA, PJHA, 0, 0
306497000, -5.90113, 12.9803, 1301158156, 8514784, 70, NOVA ZEELANDIA, PJHA, 0, 0
306497000, -5.90012, 12.982, 1301158206, 8514784, 70, NOVA ZEELANDIA, PJHA, 0, 0
306497000, -5.89903, 12.984, 1301158266, 8514784, 70, NOVA ZEELANDIA, PJHA, 0, 0
306497000, -5.89822, 12.9852, 1301158307, 8514784, 70, NOVA ZEELANDIA, PJHA, 0, 0
306497000, -5.89782, 12.9859, 1301158326, 8514784, 70, NOVA ZEELANDIA, PJHA, 0, 0
306497000, -5.89681, 12.9879, 1301158386, 8514784, 70, NOVA ZEELANDIA, PJHA, 0, 0
306511000, 5.85503, 2.85783, 1301158441, 8812801, 70, ANTILLA, PJJI, 0, 0
306522000, 4.5103, 4.83609, 1301158356, 9261164, 35, UAL TRANSPORTER, PJAH, 0, 0
306522000, 4.51144, 4.83558, 1301158388, 9261164, 35, UAL TRANSPORTER, PJAH, 0, 0
306522000, 4.5151, 4.83398, 1301158487, 9261164, 35, UAL TRANSPORTER, PJAH, 0, 0
306843000, 6.42386, 3.34861, 1301158392, 8111398, 99, ALEUTIAN, PJCQ, 0, 0
306843000, 6.42387, 3.34862, 1301158461, 8111398, 99, ALEUTIAN, PJCQ, 0, 0
308022000, 4.42699, 7.13706, 1301158287, 9351268, 52, SMIT OWENA, CvVIy, 0, 0
308022000, 4.42775, 7.13739, 1301158367, 9351268, 52, SMIT OWENA, CvVIy, 0, 0
308022000, 4.42816, 7.13756, 1301158417, 9351268, 52, SMIT OWENA, CvVIy, 0, 0
308022000, 4.4283, 7.13758, 1301158438, 9351268, 52, SMIT OWENA, CvVIy, 0, 0
308172000, 4.00362, 5.38812, 1301158413, 9236353, 80, ISKMATI SPIRIT, CvWJt, 0, 0
308172000, 4.00365, 5.38823, 1301158452, 9236353, 80, ISKMATI SPIRIT, CvWJt, 0, 0
308336000, -7.67233, 12.0395, 1301158140, 9193630, 99, PRIDE AFRICA, CvQOt, 0, 0
308336000, -7.67233, 12.0395, 1301158219, 9193630, 99, PRIDE AFRICA, CvQOt, 0, 0
308336000, -7.67217, 12.0395, 1301158269, 9193630, 99, PRIDE AFRICA, CvQOt, 0, 0
308336000, -7.67217, 12.0395, 1301158319, 9193630, 99, PRIDE AFRICA, CvQOt, 0, 0
308336000, -7.67217, 12.0395, 1301158349, 9193630, 99, PRIDE AFRICA, CvQOt, 0, 0
308336000, -7.67233, 12.0393, 1301158429, 9193630, 99, PRIDE AFRICA, CvQOt, 0, 0
308541000, 5.15463, 2.71009, 1301158392, 8804529, 70, GREEN SELJE, CvIBu, 0, 0
308541000, 5.15477, 2.71038, 1301158492, 8804529, 70, GREEN SELJE, CvIBu, 0, 0
308541000, 5.1548, 2.71044, 1301158512, 8804529, 70, GREEN SELJE, CvIBu, 0, 0
308647000, -0.643833, 8.802, 1301158371, 7704590, 70, LUCIE DELMAS, CvUZr, 0, 0
308667000, -1.05655, 8.64223, 1301158272, 9179012, 52, SMIT RIMA, CvQBr, 0, 0
308667000, -1.05653, 8.64223, 1301158301, 9179012, 52, SMIT RIMA, CvQBr, 0, 0
308667000, -1.05657, 8.6422, 1301158361, 9179012, 52, SMIT RIMA, CvQBr, 0, 0
308689000, 4.37013, 8.01515, 1301158300, 7814450, 34, BAR PROTECTOR, CvFW, 0, 0
308689000, 4.37012, 8.01515, 1301158371, 7814450, 34, BAR PROTECTOR, CvFW, 0, 0
308689000, 4.37012, 8.01515, 1301158390, 7814450, 34, BAR PROTECTOR, CvFW, 0, 0
308689000, 4.37012, 8.01515, 1301158491, 7814450, 34, BAR PROTECTOR, CvFW, 0, 0
308689000, 4.37012, 8.01515, 1301158521, 7814450, 34, BAR PROTECTOR, CvFW, 0, 0
308721000, 4.05092, 9.68842, 1301158338, 7718175, 70, MYRA, CvGQ, 0, 0
308811000, 3.78884, 8.68803, 1301158321, 9394179, 52, SMIT RIO MUNI, CvWPw, 0, 0
308811000, 3.78882, 8.68803, 1301158342, 9394179, 52, SMIT RIO MUNI, CvWPw, 0, 0
308811000, 3.78872, 8.68798, 1301158431, 9394179, 52, SMIT RIO MUNI, CvWPw, 0, 0
308989898, 1.49462, 9.40338, 1301158241, 0, 90, OKUME C, , 60, 28
308989898, 1.49461, 9.40337, 1301158353, 0, 90, OKUME C, , 60, 28
308989898, 1.49459, 9.40336, 1301158421, 0, 90, OKUME C, , 60, 28
308989898, 1.4946, 9.40337, 1301158473, 0, 90, OKUME C, , 60, 28
309131000, 4.42855, 7.14585, 1301158315, 9351256, 52, SMIT DIARE, CvVGv  , 41, 10
309131000, 4.42852, 7.1458, 1301158366, 9351256, 52, SMIT DIARE, CvVGv  , 41, 10
309131000, 4.42852, 7.14573, 1301158416, 9351256, 52, SMIT DIARE, CvVGv  , 41, 10
309131000, 4.42855, 7.14568, 1301158465, 9351256, 52, SMIT DIARE, CvVGv  , 41, 10
309282000, 4.24465, 5.61058, 1301158342, 9180114, 80, SONANGOL GIRASSOL, CvQRx, 0, 0
